Date : 2021-08-01 19:14:46
Directory : d:\Bureau\Development\Projects\Templates\Graphics_skeleton
Total : 1347 files,  199516 codes, 153896 comments, 53295 blanks, all 406707 lines

Languages
+---------------+------------+------------+------------+------------+------------+
| language      | files      | code       | comment    | blank      | total      |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x64\lib\cmake\SFML\SFMLStaticTargets.cmake                                                   | CMake         |        137 |          0 |         31 |        168 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Audio.hpp                                                                   | C++           |         17 |         33 |          7 |         57 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Audio\AlResource.hpp                                                        | C++           |         13 |         47 |         11 |         71 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Audio\Export.hpp                                                            | C++           |          9 |         29 |         11 |         49 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Audio\InputSoundFile.hpp                                                    | C++           |         40 |        196 |         28 |        264 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Audio\Listener.hpp                                                          | C++           |         23 |        191 |         21 |        235 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Audio\Music.hpp                                                             | C++           |         53 |        251 |         34 |        338 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Audio\OutputSoundFile.hpp                                                   | C++           |         21 |         95 |         18 |        134 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Audio\Sound.hpp                                                             | C++           |         33 |        203 |         29 |        265 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Audio\SoundBuffer.hpp                                                       | C++           |         44 |        276 |         33 |        353 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Audio\SoundBufferRecorder.hpp                                               | C++           |         23 |        105 |         17 |        145 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Audio\SoundFileFactory.hpp                                                  | C++           |         44 |        131 |         23 |        198 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Audio\SoundFileFactory.inl                                                  | C++           |         48 |         38 |         15 |        101 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Audio\SoundFileReader.hpp                                                   | C++           |         23 |        127 |         16 |        166 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Audio\SoundFileWriter.hpp                                                   | C++           |         15 |         98 |         13 |        126 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Audio\SoundRecorder.hpp                                                     | C++           |         44 |        333 |         32 |        409 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Audio\SoundSource.hpp                                                       | C++           |         42 |        257 |         34 |        333 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Audio\SoundStream.hpp                                                       | C++           |         63 |        307 |         36 |        406 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Config.hpp                                                                  | C++           |         84 |         82 |         71 |        237 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\GpuPreference.hpp                                                           | C++           |         11 |         50 |         14 |         75 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Graphics.hpp                                                                | C++           |         30 |         32 |          7 |         69 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Graphics\BlendMode.hpp                                                      | C++           |         46 |        151 |         19 |        216 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Graphics\CircleShape.hpp                                                    | C++           |         21 |        116 |         18 |        155 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Graphics\Color.hpp                                                          | C++           |         36 |        216 |         24 |        276 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Graphics\ConvexShape.hpp                                                    | C++           |         20 |        117 |         17 |        154 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Graphics\Drawable.hpp                                                       | C++           |         17 |         95 |         15 |        127 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Graphics\Export.hpp                                                         | C++           |          9 |         29 |         11 |         49 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Graphics\Font.hpp                                                           | C++           |         72 |        329 |         39 |        440 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Graphics\Glsl.hpp                                                           | C++           |         40 |        159 |         29 |        228 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Graphics\Glsl.inl                                                           | C++           |         52 |         90 |         14 |        156 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Graphics\Glyph.hpp                                                          | C++           |         16 |         52 |         12 |         80 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Graphics\Image.hpp                                                          | C++           |         35 |        261 |         29 |        325 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Graphics\PrimitiveType.hpp                                                  | C++           |         19 |         33 |          7 |         59 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Graphics\Rect.hpp                                                           | C++           |         33 |        199 |         23 |        255 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Graphics\Rect.inl                                                           | C++           |         90 |         40 |         30 |        160 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Graphics\RectangleShape.hpp                                                 | C++           |         19 |         97 |         17 |        133 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Graphics\RenderStates.hpp                                                   | C++           |         27 |        129 |         19 |        175 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Graphics\RenderTarget.hpp                                                   | C++           |         70 |        396 |         45 |        511 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Graphics\RenderTexture.hpp                                                  | C++           |         35 |        253 |         27 |        315 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Graphics\RenderWindow.hpp                                                   | C++           |         25 |        240 |         20 |        285 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Graphics\Shader.hpp                                                         | C++           |         89 |        718 |         69 |        876 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Graphics\Shape.hpp                                                          | C++           |         49 |        271 |         36 |        356 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Graphics\Sprite.hpp                                                         | C++           |         34 |        219 |         27 |        280 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Graphics\Text.hpp                                                           | C++           |         69 |        405 |         40 |        514 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Graphics\Texture.hpp                                                        | C++           |         70 |        617 |         47 |        734 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Graphics\Transform.hpp                                                      | C++           |         40 |        405 |         35 |        480 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Graphics\Transformable.hpp                                                  | C++           |         41 |        357 |         32 |        430 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Graphics\Vertex.hpp                                                         | C++           |         21 |        112 |         16 |        149 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Graphics\VertexArray.hpp                                                    | C++           |         32 |        167 |         25 |        224 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Graphics\VertexBuffer.hpp                                                   | C++           |         49 |        324 |         36 |        409 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Graphics\View.hpp                                                           | C++           |         43 |        269 |         32 |        344 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Main.hpp                                                                    | C++           |          7 |         28 |          9 |         44 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Network.hpp                                                                 | C++           |         14 |         33 |          7 |         54 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Network\Export.hpp                                                          | C++           |          9 |         29 |         11 |         49 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Network\Ftp.hpp                                                             | C++           |        119 |        439 |         59 |        617 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Network\Http.hpp                                                            | C++           |        101 |        333 |         49 |        483 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Network\IpAddress.hpp                                                       | C++           |         41 |        256 |         32 |        329 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Network\Packet.hpp                                                          | C++           |         71 |        401 |         61 |        533 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Network\Socket.hpp                                                          | C++           |         47 |        146 |         27 |        220 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Network\SocketHandle.hpp                                                    | C++           |         15 |         30 |         13 |         58 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Network\SocketSelector.hpp                                                  | C++           |         25 |        216 |         23 |        264 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Network\TcpListener.hpp                                                     | C++           |         19 |        131 |         17 |        167 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Network\TcpSocket.hpp                                                       | C++           |         37 |        253 |         27 |        317 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Network\UdpSocket.hpp                                                       | C++           |         29 |        241 |         22 |        292 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\OpenGL.hpp                                                                  | C++           |         27 |         32 |         20 |         79 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System.hpp                                                                  | C++           |         21 |         34 |          6 |         61 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\Clock.hpp                                                            | C++           |         17 |         86 |         15 |        118 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\Err.hpp                                                              | C++           |          9 |         62 |         10 |         81 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\Export.hpp                                                           | C++           |          9 |         29 |         11 |         49 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\FileInputStream.hpp                                                  | C++           |         38 |        113 |         19 |        170 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\InputStream.hpp                                                      | C++           |         17 |        121 |         15 |        153 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\Lock.hpp                                                             | C++           |         17 |        108 |         15 |        140 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\MemoryInputStream.hpp                                                | C++           |         24 |        107 |         18 |        149 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\Mutex.hpp                                                            | C++           |         22 |        110 |         17 |        149 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\NativeActivity.hpp                                                   | C++           |         12 |         39 |         12 |         63 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\NonCopyable.hpp                                                      | C++           |         16 |         99 |         15 |        130 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\Sleep.hpp                                                            | C++           |          9 |         36 |          8 |         53 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\String.hpp                                                           | C++           |         72 |        536 |         62 |        670 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\String.inl                                                           | C++           |         21 |         26 |          7 |         54 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\Thread.hpp                                                           | C++           |         34 |        227 |         22 |        283 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\Thread.inl                                                           | C++           |         49 |         30 |         12 |         91 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\ThreadLocal.hpp                                                      | C++           |         23 |         64 |         17 |        104 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\ThreadLocalPtr.hpp                                                   | C++           |         19 |        123 |         17 |        159 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\ThreadLocalPtr.inl                                                   | C++           |         35 |         29 |         14 |         78 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\Time.hpp                                                             | C++           |         50 |        392 |         47 |        489 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\Utf.hpp                                                              | C++           |        118 |        588 |         58 |        764 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\Utf.inl                                                              | C++           |        482 |        129 |        142 |        753 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\Vector2.hpp                                                          | C++           |         45 |        230 |         27 |        302 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\Vector2.inl                                                          | C++           |         87 |         38 |         37 |        162 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\Vector3.hpp                                                          | C++           |         45 |        231 |         27 |        303 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\Vector3.inl                                                          | C++           |         94 |         38 |         37 |        169 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window.hpp                                                                  | C++           |         18 |         33 |          8 |         59 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window\Clipboard.hpp                                                        | C++           |         14 |         94 |         12 |        120 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window\Context.hpp                                                          | C++           |         30 |        144 |         22 |        196 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window\ContextSettings.hpp                                                  | C++           |         33 |        106 |         11 |        150 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window\Cursor.hpp                                                           | C++           |         43 |        159 |         21 |        223 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window\Event.hpp                                                            | C++           |        127 |        132 |         26 |        285 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window\Export.hpp                                                           | C++           |          9 |         29 |         11 |         49 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window\GlResource.hpp                                                       | C++           |         23 |         70 |         17 |        110 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window\Joystick.hpp                                                         | C++           |         43 |        164 |         21 |        228 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window\Keyboard.hpp                                                         | C++           |        124 |         93 |         16 |        233 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window\Mouse.hpp                                                            | C++           |         32 |        127 |         19 |        178 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window\Sensor.hpp                                                           | C++           |         26 |        110 |         15 |        151 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window\Touch.hpp                                                            | C++           |         16 |        108 |         14 |        138 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window\VideoMode.hpp                                                        | C++           |         26 |        181 |         22 |        229 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window\Window.hpp                                                           | C++           |         68 |        506 |         49 |        623 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window\WindowHandle.hpp                                                     | C++           |         23 |         58 |         21 |        102 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window\WindowStyle.hpp                                                      | C++           |         18 |         28 |          8 |         54 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\lib\cmake\SFML\SFMLConfig.cmake                                                          | CMake         |        138 |          0 |         11 |        149 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\lib\cmake\SFML\SFMLConfigDependencies.cmake                                              | CMake         |         75 |          0 |         12 |         87 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\lib\cmake\SFML\SFMLConfigVersion.cmake                                                   | CMake         |         37 |          0 |         10 |         47 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\lib\cmake\SFML\SFMLSharedTargets-debug.cmake                                             | CMake         |         55 |          0 |         15 |         70 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\lib\cmake\SFML\SFMLSharedTargets-release.cmake                                           | CMake         |         55 |          0 |         15 |         70 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\lib\cmake\SFML\SFMLSharedTargets.cmake                                                   | CMake         |        130 |          0 |         31 |        161 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\lib\cmake\SFML\SFMLStaticTargets-debug.cmake                                             | CMake         |         55 |          0 |         15 |         70 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\lib\cmake\SFML\SFMLStaticTargets-release.cmake                                           | CMake         |         55 |          0 |         15 |         70 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\lib\cmake\SFML\SFMLStaticTargets.cmake                                                   | CMake         |        137 |          0 |         31 |        168 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio.hpp                                                                      | C++           |         17 |         33 |          7 |         57 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio\AlResource.hpp                                                           | C++           |         13 |         47 |         11 |         71 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio\Export.hpp                                                               | C++           |          9 |         29 |         11 |         49 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio\InputSoundFile.hpp                                                       | C++           |         40 |        196 |         28 |        264 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio\Listener.hpp                                                             | C++           |         23 |        191 |         21 |        235 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio\Music.hpp                                                                | C++           |         53 |        251 |         34 |        338 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio\OutputSoundFile.hpp                                                      | C++           |         21 |         95 |         18 |        134 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio\Sound.hpp                                                                | C++           |         33 |        203 |         29 |        265 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio\SoundBuffer.hpp                                                          | C++           |         44 |        276 |         33 |        353 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio\SoundBufferRecorder.hpp                                                  | C++           |         23 |        105 |         17 |        145 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio\SoundFileFactory.hpp                                                     | C++           |         44 |        131 |         23 |        198 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio\SoundFileFactory.inl                                                     | C++           |         48 |         38 |         15 |        101 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio\SoundFileReader.hpp                                                      | C++           |         23 |        127 |         16 |        166 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio\SoundFileWriter.hpp                                                      | C++           |         15 |         98 |         13 |        126 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio\SoundRecorder.hpp                                                        | C++           |         44 |        333 |         32 |        409 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio\SoundSource.hpp                                                          | C++           |         42 |        257 |         34 |        333 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio\SoundStream.hpp                                                          | C++           |         63 |        307 |         36 |        406 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Config.hpp                                                                     | C++           |         84 |         82 |         71 |        237 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\GpuPreference.hpp                                                              | C++           |         11 |         50 |         14 |         75 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics.hpp                                                                   | C++           |         30 |         32 |          7 |         69 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\BlendMode.hpp                                                         | C++           |         46 |        151 |         19 |        216 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\CircleShape.hpp                                                       | C++           |         21 |        116 |         18 |        155 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\Color.hpp                                                             | C++           |         36 |        216 |         24 |        276 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\ConvexShape.hpp                                                       | C++           |         20 |        117 |         17 |        154 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\Drawable.hpp                                                          | C++           |         17 |         95 |         15 |        127 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\Export.hpp                                                            | C++           |          9 |         29 |         11 |         49 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\Font.hpp                                                              | C++           |         72 |        329 |         39 |        440 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\Glsl.hpp                                                              | C++           |         40 |        159 |         29 |        228 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\Glsl.inl                                                              | C++           |         52 |         90 |         14 |        156 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\Glyph.hpp                                                             | C++           |         16 |         52 |         12 |         80 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\Image.hpp                                                             | C++           |         35 |        261 |         29 |        325 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\PrimitiveType.hpp                                                     | C++           |         19 |         33 |          7 |         59 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\Rect.hpp                                                              | C++           |         33 |        199 |         23 |        255 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\Rect.inl                                                              | C++           |         90 |         40 |         30 |        160 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\RectangleShape.hpp                                                    | C++           |         19 |         97 |         17 |        133 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\RenderStates.hpp                                                      | C++           |         27 |        129 |         19 |        175 |
| d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\RenderTarget.hpp                                                      | C++           |         70 |        396 |         45 |        511 |
